Rand_HTN_BB	AgentSmartEstimate	0	5	5	2	2	10	0.3	22.647641392	50	2.7	1.74	0.96	35.52
Rand_HTN_BB	AgentSmartEstimate	0.1	5	5	2	2	10	0.3	23.6122373159	50	2.8	1.06	1.74	35.28
Rand_HTN_BB	AgentSmartEstimate	0.2	5	5	2	2	10	0.3	25.7736987359	50	3.18	1.06	2.12	35.54
Rand_HTN_BB	AgentSmartEstimate	0.3	5	5	2	2	10	0.3	23.9742303198	50	2.9	1.02	1.88	34.92
Rand_HTN_BB	AgentSmartEstimate	0.4	5	5	2	2	10	0.3	22.7392009233	50	2.64	0.94	1.7	34.34
Rand_HTN_BB	AgentSmartEstimate	0.5	5	5	2	2	10	0.3	23.1858124109	50	2.78	1.02	1.76	34.8
Rand_HTN_BB	AgentSmartEstimate	0.6	5	5	2	2	10	0.3	24.7428546537	50	2.86	0.78	2.08	34.54
Rand_HTN_BB	AgentSmartEstimate	0.7	5	5	2	2	10	0.3	24.2193648974	50	2.86	0.82	2.04	33.96
Rand_HTN_BB	AgentSmartEstimate	0.8	5	5	2	2	10	0.3	26.301144755	50	3.18	0.88	2.3	35.78
Rand_HTN_BB	AgentSmartEstimate	0.9	5	5	2	2	10	0.3	25.2013247386	50	3.08	0.86	2.22	34.66
Rand_HTN_BB	AgentSmartEstimate	1	5	5	2	2	10	0.3	25.0398878299	50	3.04	0.84	2.2	34.58
Rand_HTN_BB	AgentSmartEstimate	1.1	5	5	2	2	10	0.3	24.4399311171	50	3.02	0.76	2.26	34.46
Rand_HTN_BB	AgentSmartEstimate	1.2	5	5	2	2	10	0.3	23.982326085	50	2.72	0.74	1.98	33.84
Rand_HTN_BB	AgentSmartEstimate	1.3	5	5	2	2	10	0.3	24.8310960993	50	3.06	0.7	2.36	34.34
Rand_HTN_BB	AgentSmartEstimate	1.4	5	5	2	2	10	0.3	25.6480267067	50	3.0	0.68	2.32	34.82
Rand_HTN_BB	AgentSmartEstimate	1.5	5	5	2	2	10	0.3	25.2116057677	50	3.0	0.72	2.28	33.82
Rand_HTN_BB	AgentSmartEstimate	1.6	5	5	2	2	10	0.3	25.2919637076	50	3.1	0.78	2.32	35.4
Rand_HTN_BB	AgentSmartEstimate	1.7	5	5	2	2	10	0.3	24.8083866582	50	2.92	0.72	2.2	34.08
Rand_HTN_BB	AgentSmartEstimate	1.8	5	5	2	2	10	0.3	26.167855697	50	3.24	0.52	2.72	35.66
Rand_HTN_BB	AgentSmartEstimate	1.9	5	5	2	2	10	0.3	25.7021140353	50	3.1	0.62	2.48	35.06
